oversamp	turnout	weight_ftf	source	vh12_source	vendorid	col0_abtid	cat.partyaffiliation	dispo	registration	prevote_reg	postvote_reg	regdate	e2012g	e2010g	e2008g	e2006g	namematch	cat.notatsample	birthyearmatch	dobmatch	cat.samezip9	cat.samestreet	cat.samezip5	cat.sametown	cat_voterstatus	vendor_num	streetnum	regaddr.ll	altstreet_match
0	Voted	0.3008	1	1	999999999	15115	DEM	Complete	1	2. Registered at a different address	-1. Inapplicable	20089999	1	0	0	0	1	1	match	match	0	0	0	0	active	NA	NA	NA	FALSE
0	Voted	0.3272	1	1	999999999	15118	DEM	Complete	1	2. Registered at a different address	-1. Inapplicable	19929999	1	1	1	1	1	1	match	match	0	0	1	1	active	NA	615	NA	FALSE
0	No post-election IV	0.3899	1	1	999999999	12271	REP	Complete	0	2. Registered at a different address	"-6. Not asked, unit nonresponse (no Post-election interview)"	20069999	0	0	0	0	1	1	match	match	0	0	0	0	dropped	NA	NA	NA	NA
0	Not voted	0.7273	3	3	XX-999900000000000	12258	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Not voted	0.7273	3	3	XX-999900000000000	12258	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	1	NA	match	match	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Not voted	0.8587	3	3	XX-999900000000000	20395	NA	Complete	0	2. Registered at a different address	-1. Inapplicable	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Not voted	0.8587	3	3	XX-999900000000000	20395	NA	Complete	0	2. Registered at a different address	-1. Inapplicable	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Not voted	0.8587	3	3	XX-999900000000000	20395	NA	Complete	0	2. Registered at a different address	-1. Inapplicable	NA	0	0	0	0	0	NA	match	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	0.3984	1	1	999999999	70389	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20049999	1	0	1	1	1	1	match	match	0	0	0	0	active	NA	NA	NA	NA
0	Voted	0.4362	1	1	999999999	90393	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20099999	1	1	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.5664	3	3	XX-999900000000000	12275	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	1	NA	match	match	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	1.0296	3	3	XX-999900000000000	12274	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	NA	1	1	1	1	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	1.0901	1	1	999999999	20396	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20089999	1	1	1	0	1	1	match	match	0	1	1	1	active	NA	NA	NA	NA
0	Voted	1.0935	1	1	99999999	40390	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20029999	1	1	1	1	1	1	match	mismatch	0	0	0	0	active	NA	NA	NA	NA
0	Voted	1.1829	1	1	99999999	30392	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19889999	1	1	1	1	1	0	match	match	1	1	1	0	active	NA	NA	NA	NA
0	Voted	1.2375	2	2	XXXXX9999999	90392	NA	Complete	1	1. Registered at this address	-1. Inapplicable	20049999	1	1	1	1	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
0	Voted	1.2375	2	2	XXXXX999999999	90392	NA	Complete	1	1. Registered at this address	-1. Inapplicable	20129999	0	0	0	0	1	NA	match	match	NA	NA	NA	NA	NA	2	NA	NA	NA
0	Voted	1.244	1	1	999999999	12259	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20089999	1	0	1	0	1	0	match	match	1	1	1	0	active	NA	NA	NA	NA
0	Voted	1.4608	1	1	99999999	90395	DTS	Complete	1	1. Registered at this address	-1. Inapplicable	20039999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.4634	1	1	99999999	12257	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19909999	1	1	1	0	1	0	match	match	1	1	1	0	active	NA	NA	NA	NA
0	Voted	1.5791	2	2	XXXXX9999999	40391	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	20069999	1	0	1	0	1	NA	match	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
0	Voted	1.9418	1	1	999999999	12255	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20109999	1	1	1	1	1	0	match	mismatch	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.9575	1	1	99999999	12265	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19749999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	No post-election IV	1.6502	1	1	999999999	12282	DTS	Complete	1	2. Registered at a different address	"-6. Not asked, unit nonresponse (no Post-election interview)"	20129999	0	0	0	0	1	0	match	match	1	0	1	1	active	NA	NA	NA	FALSE
0	Not voted	0.43	1	1	99999999	12277	LIB	Complete	1	1. Registered at this address	-1. Inapplicable	19999999	0	0	0	0	1	1	match	match	0	0	0	0	active	NA	NA	NA	NA
0	Not voted	1.0529	3	3	XX-999900000000000	40395	NA	Complete	0	3. Not currently registered	1. Registered at this address	NA	1	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Not voted	1.3534	2	2	XXXXX999999	50393	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	19989999	1	0	1	0	0	NA	match	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
0	"Not voted, unregistered"	0.3413	2	2	XXXXX9999999	60395	NA	Complete	1	3. Not currently registered	3. Not currently registered	19999999	0	0	1	0	0	NA	match	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
0	"Not voted, unregistered"	0.3413	2	2	XXXXX99999999	60395	NA	Complete	1	3. Not currently registered	3. Not currently registered	20129999	0	0	0	0	0	NA	match	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
0	"Not voted, unregistered"	0.3413	2	2	XXXXX9999999	60395	NA	Complete	1	3. Not currently registered	3. Not currently registered	20059999	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
0	"Not voted, unregistered"	0.3413	2	2	XXXXX9999999	60395	NA	Complete	1	3. Not currently registered	3. Not currently registered	20089999	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
0	"Not voted, unregistered"	0.6656	3	3	XX-999900000000000	70395	NA	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
0	"Not voted, unregistered"	0.6656	3	3	XX-999900000000000	70395	NA	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	0.3085	1	1	999999999	40396	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20089999	1	0	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.5983	1	1	99999999	12291	DEM	Complete	1	2. Registered at a different address	-1. Inapplicable	20129999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.7284	1	1	999999999	12287	REP	Complete	1	1. Registered at this address	-1. Inapplicable	20069999	1	0	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.0157	2	2	XXXXX9999999	70394	NA	Complete	1	1. Registered at this address	-1. Inapplicable	20029999	1	1	1	1	1	NA	match	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
0	Voted	1.0157	2	2	XXXXX9999999	70394	NA	Complete	1	1. Registered at this address	-1. Inapplicable	20089999	1	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
0	Voted	1.5686	1	1	99999999	40394	REP	Complete	1	1. Registered at this address	-1. Inapplicable	20009999	1	1	1	0	1	0	match	match	0	1	1	1	active	NA	NA	NA	NA
0	Not voted	0.249	3	3	XX-999900000000000	10090	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	NA	1	1	1	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	142	NA	FALSE
0	Not voted	0.249	3	3	XX-999900000000000	10090	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	NA	0	0	1	0	1	NA	match	match	NA	NA	NA	NA	NA	1	142	NA	TRUE
0	Not voted	0.249	3	3	XX-999900000000000	10090	NA	Complete	0	2. Registered at a different address	-1. Inapplicable	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	142	NA	FALSE
0	"Not voted, unregistered"	0.0881	1	1	999999999	10103	UNK	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	1	1	missing data	missing data	0	0	1	1	unregistered	NA	NA	NA	NA
0	"Not voted, unregistered"	0.1792	3	3	XX-999900000000000	10100	NA	Complete	1	3. Not currently registered	3. Not currently registered	NA	1	0	1	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	"Not voted, unregistered"	0.1792	3	3	XX-999900000000000	10100	NA	Complete	1	3. Not currently registered	3. Not currently registered	NA	0	0	1	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	"Not voted, unregistered"	0.182	3	3	XX-999900000000000	20030	NA	Complete	1	3. Not currently registered	3. Not currently registered	NA	1	1	1	1	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	0.1422	3	3	XX-999900000000000	20026	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	0.1422	3	3	XX-999900000000000	20026	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	0.1422	3	3	XX-999900000000000	20026	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	0.1422	3	3	XX-999900000000000	20026	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	1	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	0.1422	3	3	XX-999900000000000	20026	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	0	0	1	NA	match	match	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	0.1653	3	3	XX-999900000000000	10102	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	NA	1	0	1	0	1	NA	match	match	NA	NA	NA	NA	NA	1	4159	NA	TRUE
0	Voted	0.1653	3	3	XX-999900000000000	10102	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	4159	NA	FALSE
0	Voted	0.2427	1	1	999999999	10094	DEM	Complete	1	2. Registered at a different address	-1. Inapplicable	20069999	1	1	0	0	1	0	match	match	1	0	1	1	active	NA	308	NA	TRUE
0	Voted	0.2528	1	1	99999999	10098	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20049999	0	0	0	0	1	1	match	match	0	0	0	1	active	NA	NA	NA	NA
0	Voted	0.6532	1	1	99999999	20033	REP	Complete	1	1. Registered at this address	-1. Inapplicable	20109999	0	0	0	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.8036	1	1	999999999	10085	DTS	Complete	1	1. Registered at this address	-1. Inapplicable	20079999	1	1	1	0	1	0	missing data	missing data	1	1	1	1	active	NA	NA	NA	NA
0	No post-election IV	1.4627	1	1	999999999	30400	UNK	Complete	0	2. Registered at a different address	"-6. Not asked, unit nonresponse (no Post-election interview)"	NA	0	0	0	0	1	0	missing data	missing data	1	0	1	0	unregistered	NA	605	NA	FALSE
0	Not voted	1.5805	1	1	999999999	12315	UNK	Complete	0	3. Not currently registered	1. Registered at this address	NA	0	0	0	0	1	1	missing data	missing data	0	0	0	0	unregistered	NA	NA	NA	NA
0	"Not voted, unregistered"	1.2123	3	3	XX-999900000000000	30402	NA	Complete	1	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	"Not voted, unregistered"	1.2123	3	3	XX-999900000000000	30402	NA	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	match	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	"Not voted, unregistered"	1.2123	3	3	XX-999900000000000	30402	NA	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	1.1471	1	1	99999999	12301	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20049999	1	0	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.5221	1	1	99999999	12298	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20129999	1	1	1	1	1	0	match	match	0	1	1	1	active	NA	NA	NA	NA
0	Voted	1.7052	1	1	99999999	20404	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19959999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.8817	1	1	99999999	12305	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20099999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	2.0184	1	1	99999999	12302	REP	Complete	1	1. Registered at this address	-1. Inapplicable	19969999	1	1	1	1	1	0	match	match	1	1	1	0	active	NA	NA	NA	NA
0	Voted	2.1658	1	1	99999999	12312	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20039999	1	1	1	1	1	1	match	match	0	0	1	1	active	NA	NA	NA	NA
0	Voted	2.3307	3	3	XX-999900000000000	12299	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	1	NA	match	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	2.3307	3	3	XX-999900000000000	12299	NA	Complete	0	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	2.4058	1	1	99999999	12314	REP	Complete	1	1. Registered at this address	-1. Inapplicable	19889999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	"Not voted, unregistered"	0.875	3	3	XX-999900000000000	20035	NA	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	0.3824	2	2	XXXXX99999999	20034	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	20039999	1	0	0	0	0	NA	match	mismatch	NA	NA	NA	NA	NA	2	27131	NA	FALSE
0	Voted	0.3824	2	2	XXXXX99999999	20034	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	19929999	1	0	0	0	0	NA	match	mismatch	NA	NA	NA	NA	NA	2	27131	NA	FALSE
0	Voted	0.3824	2	2	XXXXX99999999	20034	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	20079999	1	0	1	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	2	27131	NA	FALSE
0	Voted	0.3824	2	2	XXXXX99999999	20034	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	20049999	0	0	0	1	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	2	27131	NA	FALSE
0	Voted	0.3824	2	2	XXXXX99999999	20034	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	20049999	0	0	1	0	0	NA	match	mismatch	NA	NA	NA	NA	NA	2	27131	NA	FALSE
0	Voted	0.3824	2	2	XXXXX99999999	20034	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	20039999	1	1	1	1	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	2	27131	NA	FALSE
0	Voted	0.3824	2	2	XXXXX99999999	20034	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	20049999	1	1	1	0	0	NA	match	mismatch	NA	NA	NA	NA	NA	2	27131	NA	FALSE
0	Voted	0.3824	2	2	XXXXX99999999	20034	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	20109999	0	1	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	2	27131	NA	FALSE
0	Voted	0.3824	2	2	XXXXX99999999	20034	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	20029999	1	1	1	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	2	27131	NA	FALSE
0	Voted	0.3824	2	2	XXXXX99999999	20034	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	19949999	1	0	0	1	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	2	27131	NA	FALSE
0	Voted	0.3824	2	2	XXXXX999999999	20034	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	20129999	1	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	2	27131	NA	FALSE
0	Voted	0.4262	2	2	XXXXX99999999	10112	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	20049999	1	0	1	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	2	28742	NA	FALSE
0	Voted	0.4262	2	2	XXXXX999999999	10112	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	20049999	1	0	0	0	1	NA	match	match	NA	NA	NA	NA	NA	2	28742	NA	FALSE
0	Voted	0.4324	1	1	99999999	10120	REP	Complete	1	1. Registered at this address	-1. Inapplicable	20039999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.6932	1	1	999999999	20036	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19989999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.704	1	1	999999999	20037	REP	Complete	1	1. Registered at this address	-1. Inapplicable	20029999	1	0	0	0	1	0	match	match	1	1	1	0	active	NA	NA	NA	NA
0	Voted	0.763	1	1	999999999	10110	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20109999	1	0	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.8146	1	1	999999999	10106	REP	Complete	1	1. Registered at this address	-1. Inapplicable	20089999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.8271	1	1	999999999	10118	REP	Complete	1	1. Registered at this address	-1. Inapplicable	20129999	1	1	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.0145	1	1	999999999	10113	REP	Complete	1	1. Registered at this address	-1. Inapplicable	20049999	1	1	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.0481	1	1	999999999	10123	NPA	Complete	1	1. Registered at this address	-1. Inapplicable	20119999	1	0	0	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Not voted	0.2266	1	1	999999999	10146	DEM	Complete	0	1. Registered at this address	-1. Inapplicable	20089999	0	0	1	0	1	1	match	match	0	0	1	0	dropped	NA	NA	NA	NA
0	Not voted	0.8165	1	1	999999999	10143	OTH	Complete	0	1. Registered at this address	-1. Inapplicable	20099999	0	0	0	0	1	0	match	match	1	1	1	0	dropped	NA	NA	NA	NA
0	Not voted	1.1573	1	1	999999999	10132	DEM	Complete	1	-8. Don't know	2. Registered at a different address	20089999	0	0	1	0	1	1	match	match	0	0	0	0	active	NA	12561	NA	FALSE
0	"Not voted, unregistered"	0.1017	3	3	XX-999900000000000	10147	NA	Complete	1	3. Not currently registered	3. Not currently registered	NA	0	0	0	1	1	NA	match	match	NA	NA	NA	NA	NA	1	NA	NA	NA
0	"Not voted, unregistered"	0.5595	1	1	999999999	10145	DEM	Complete	1	3. Not currently registered	3. Not currently registered	19969999	0	0	0	0	1	0	match	match	1	1	1	0	active	NA	NA	NA	NA
0	"Not voted, unregistered"	0.5835	1	1	999999999	10137	UNK	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	1	0	match	mismatch	1	0	1	1	unregistered	NA	NA	NA	NA
0	Voted	0.1726	1	1	999999999	10135	NPA	Complete	1	1. Registered at this address	-1. Inapplicable	20039999	1	0	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.3728	2	2	XXXXX99999999	20039	NA	Complete	1	1. Registered at this address	-1. Inapplicable	20049999	1	1	1	1	1	NA	match	match	NA	NA	NA	NA	NA	2	NA	NA	NA
0	Voted	0.3728	2	2	XXXXX99999999	20039	NA	Complete	1	1. Registered at this address	-1. Inapplicable	20089999	1	1	1	0	0	NA	match	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
0	Voted	0.5786	1	1	999999999	10142	REP	Complete	1	1. Registered at this address	-1. Inapplicable	20089999	1	1	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.6647	1	1	999999999	20042	UNK	Complete	0	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	1	0	missing data	missing data	1	0	1	1	unregistered	NA	NA	NA	NA
0	Voted	0.7879	1	1	999999999	10129	REP	Complete	1	1. Registered at this address	-1. Inapplicable	20109999	1	1	0	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.7916	1	1	999999999	10141	REP	Complete	1	1. Registered at this address	-1. Inapplicable	20129999	1	0	0	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.919	1	1	999999999	10134	REP	Complete	1	1. Registered at this address	-1. Inapplicable	20069999	0	0	1	1	1	1	match	mismatch	0	0	0	0	active	NA	NA	NA	NA
0	Voted	1.5955	1	1	999999999	20043	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20049999	1	0	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	2.7333	1	1	999999999	20041	REP	Complete	1	1. Registered at this address	-1. Inapplicable	20049999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	"Not voted, unregistered"	1.5421	1	1	999999999	10161	UNK	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	1	0	missing data	missing data	1	0	1	0	unregistered	NA	NA	NA	NA
0	"Not voted, unregistered"	1.6075	2	2	XXXXX99999999	10164	NA	Complete	1	3. Not currently registered	3. Not currently registered	20099999	0	0	0	0	0	NA	match	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
0	"Not voted, unregistered"	1.6075	2	2	XXXXX99999999	10164	NA	Complete	1	3. Not currently registered	3. Not currently registered	19959999	1	0	1	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
0	"Not voted, unregistered"	1.6075	2	2	XXXXX999999999	10164	NA	Complete	1	3. Not currently registered	3. Not currently registered	20129999	0	0	0	0	0	NA	match	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
0	Voted	0.8791	1	1	999999999	20053	NPA	Complete	1	1. Registered at this address	-1. Inapplicable	20099999	1	0	0	0	1	0	match	mismatch	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.0607	3	3	XX-999900000000000	10156	NA	Complete	0	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	1	NA	match	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	Voted	1.5149	1	1	999999999	10167	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19889999	1	1	1	1	1	0	match	mismatch	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.5362	1	1	999999999	10154	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20009999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.7738	1	1	999999999	10153	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19969999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	1.9688	1	1	999999999	10152	REP	Complete	1	1. Registered at this address	-1. Inapplicable	20039999	1	1	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	2.1852	1	1	999999999	20052	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19849999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	2.4532	1	1	999999999	10150	NPA	Complete	1	1. Registered at this address	-1. Inapplicable	19999999	1	1	1	1	1	0	match	match	0	1	1	1	active	NA	NA	NA	NA
0	Voted	2.4636	1	1	999999999	10148	REP	Complete	1	1. Registered at this address	-1. Inapplicable	20089999	1	1	1	1	1	0	match	match	0	1	1	1	active	NA	NA	NA	NA
0	No post-election IV	0.7949	1	1	999999999	20413	OTH	Complete	0	1. Registered at this address	"-6. Not asked, unit nonresponse (no Post-election interview)"	20009999	0	0	1	0	1	0	match	match	1	0	1	1	dropped	NA	NA	NA	NA
0	No post-election IV	1.8558	1	1	999999999	12334	DTS	Complete	1	1. Registered at this address	"-6. Not asked, unit nonresponse (no Post-election interview)"	20059999	0	1	0	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	"Not voted, unregistered"	1.908	3	3	XX-999900000000000	12322	NA	Complete	1	3. Not currently registered	3. Not currently registered	NA	0	0	0	1	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	"Not voted, unregistered"	1.908	3	3	XX-999900000000000	12322	NA	Complete	1	3. Not currently registered	3. Not currently registered	NA	1	1	1	1	0	NA	match	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	"Not voted, unregistered"	1.908	3	3	XX-999900000000000	12322	NA	Complete	1	3. Not currently registered	3. Not currently registered	NA	1	1	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	"Not voted, unregistered"	1.908	3	3	XX-999900000000000	12322	NA	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	1	NA	match	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
0	"Not voted, unregistered"	2.4437	1	1	999999999	12329	UNK	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	1	0	match	mismatch	1	0	1	1	unregistered	NA	NA	NA	NA
0	Voted	0.2366	1	1	999999999	30409	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20119999	1	1	0	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.3186	1	1	999999999	12337	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20129999	1	0	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
0	Voted	0.3512	2	2	XXXXX999999999	12340	NA	Complete	1	1. Registered at this address	-1. Inapplicable	20129999	1	0	0	0	1	NA	match	match	NA	NA	NA	NA	NA	2	NA	NA	NA
0	Voted	0.4722	1	1	999999999	12338	UNK	Complete	0	2. Registered at a different address	-1. Inapplicable	NA	0	0	0	0	1	1	missing data	missing data	0	0	0	0	unregistered	NA	4128	NA	FALSE
0	Voted	0.6254	2	2	XXXXX9999999	12325	NA	Complete	1	1. Registered at this address	-1. Inapplicable	19759999	1	1	1	1	1	NA	missing data	missing data	NA	NA	NA	NA	NA	2	NA	NA	NA
0	Voted	0.6254	2	2	XXXXX9999999	12325	NA	Complete	1	1. Registered at this address	-1. Inapplicable	19689999	1	1	1	1	0	NA	match	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
