oversamp	turnout	weight_ftf	source	vh12_source	vendorid	col0_abtid	cat.partyaffiliation	dispo	registration	prevote_reg	postvote_reg	regdate	e2012g	e2010g	e2008g	e2006g	namematch	cat.notatsample	birthyearmatch	vendorbirthyear	dobmatch	vendordob	cat.samezip9	cat.samestreet	cat.samezip5	cat.sametown	cat_voterstatus	vendor_num
2	Voted	0.1585	3	3	xx-xxxxxxxxxxxx	14272	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	1	NA	match	0	match	0/0/00	NA	NA	NA	NA	NA	1
2	Voted	0.1585	3	3	xx-xxxxxxxxxxxx	14272	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	0	NA	mismatch	0	mismatch	00/00/00	NA	NA	NA	NA	NA	1
2	Voted	0.1585	3	3	xx-xxxxxxx	14272	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	1	0	0	NA	mismatch	0	mismatch	00/00/00	NA	NA	NA	NA	NA	1
2	Voted	0.1585	3	3	xx-xxxxxxx	14272	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	0	0	0	NA	mismatch	0	mismatch	0/00/00	NA	NA	NA	NA	NA	1
2	Voted	0.1981	3	3	xx-xxxxxxxxxxxx	14311	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	NA	1	1	0	0	1	NA	match	0	match	00/00/00	NA	NA	NA	NA	NA	1
2	Voted	0.1981	3	3	xx-xxxxxxx	14311	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	NA	0	0	0	0	0	NA	mismatch	0	mismatch	0/0/00	NA	NA	NA	NA	NA	1
2	Voted	0.1981	3	3	xx-xxxxxxx	14311	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	NA	1	1	0	0	0	NA	mismatch	0	mismatch	0/0/00	NA	NA	NA	NA	NA	1
2	Voted	0.1981	3	3	xx-xxxxxxxxxxxxxxx	14311	NA	Complete	0	2. Registered at a different address	-1. Inapplicable	NA	0	0	0	0	0	NA	mismatch	0	mismatch	0/0/00	NA	NA	NA	NA	NA	1
2	Voted	0.2425	3	3	xx-xxxxxxxxxxxx	14324	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	1	0	0	NA	match	0	mismatch	0/00/00	NA	NA	NA	NA	NA	1
2	Voted	0.2425	3	3	xx-xxxxxxxxxxxx	14324	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	1	NA	match	0	match	00/00/00	NA	NA	NA	NA	NA	1
2	Voted	0.2425	3	3	xx-xxxxxxxxxxxx	14324	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	0	NA	mismatch	0	mismatch	0/0/00	NA	NA	NA	NA	NA	1
2	Voted	0.2425	3	3	xx-xxxxxxxxxxxxxxxxxxxx	14324	NA	Complete	0	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
2	Voted	0.2517	3	3	xx-xxxxxxxxxxxx	14273	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	1	0	0	NA	mismatch	0	mismatch	0/00/00	NA	NA	NA	NA	NA	1
2	Voted	0.2517	3	3	xx-xxxxxxxxxxxx	14273	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	0	0	1	NA	match	0	match	0/00/00	NA	NA	NA	NA	NA	1
2	Voted	0.2517	3	3	xx-xxxxxxx	14273	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	mismatch	0	mismatch	0/00/00	NA	NA	NA	NA	NA	1
2	Voted	0.2517	3	3	xx-xxxxxxx	14273	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	mismatch	0	mismatch	0/0/00	NA	NA	NA	NA	NA	1
2	Voted	0.278	3	3	xx-xxxxxxxxxxxx	14312	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	0	1	NA	match	0	match	0/00/00	NA	NA	NA	NA	NA	1
2	Voted	0.278	3	3	xx-xxxxxxxxxxxx	14312	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	1	1	0	0	NA	mismatch	0	mismatch	0/00/00	NA	NA	NA	NA	NA	1
2	Voted	0.278	3	3	xx-xxxxxxxxxxxxxxx	14312	NA	Complete	0	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
2	Voted	0.2824	3	3	xx-xxxxxxxxxxxx	20748	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	0	0	NA	match	0	mismatch	0/00/00	NA	NA	NA	NA	NA	1
2	Voted	0.2824	3	3	xx-xxxxxxx	20748	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	1	0	1	NA	match	0	match	0/0/00	NA	NA	NA	NA	NA	1
2	Voted	0.2973	3	3	xx-xxxxxxxxxxxx	14279	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	1	1	1	1	NA	match	0	match	0/00/00	NA	NA	NA	NA	NA	1
2	Voted	0.2973	3	3	xx-xxxxxxxxxxxx	14279	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	1	1	1	0	NA	match	0	mismatch	00/00/00	NA	NA	NA	NA	NA	1
2	Voted	0.3012	3	3	xx-xxxxxxx	20747	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	0	1	NA	match	0	match	0/00/00	NA	NA	NA	NA	NA	1
2	Voted	0.349	2	2	xxxxxxxxxxxxxx	14270	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	20110000	1	0	0	0	0	NA	mismatch	0	mismatch	0/0/00	NA	NA	NA	NA	NA	2
2	Voted	0.349	2	2	xxxxxxxxxxxx	14270	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	19980000	1	1	1	0	0	NA	mismatch	0	mismatch	00/0/00	NA	NA	NA	NA	NA	2
2	Voted	0.349	2	2	xxxxxxxxxxxx	14270	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	19980000	1	1	1	1	0	NA	mismatch	0	mismatch	0/00/00	NA	NA	NA	NA	NA	2
2	Voted	0.349	2	2	xxxxxxxxxxxx	14270	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	19960000	1	1	1	0	0	NA	match	0	mismatch	0/00/00	NA	NA	NA	NA	NA	2
2	Voted	0.349	2	2	xxxxxxxxxxxx	14270	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	20060000	1	1	1	0	0	NA	match	0	mismatch	0/00/00	NA	NA	NA	NA	NA	2
2	Voted	0.349	2	2	xxxxxxxxxxxx	14270	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	20040000	0	0	0	0	0	NA	match	0	mismatch	00/0/00	NA	NA	NA	NA	NA	2
2	Voted	0.4889	3	3	xx-xxxxxxxxxxxx	14323	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	0	NA	mismatch	0	mismatch	00/00/00	NA	NA	NA	NA	NA	1
2	Voted	0.4889	3	3	xx-xxxxxxxxxxxx	14323	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	0	NA	match	0	mismatch	0/00/00	NA	NA	NA	NA	NA	1
2	Voted	0.4889	3	3	xx-xxxxxxx	14323	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	1	0	0	NA	mismatch	0	mismatch	0/0/00	NA	NA	NA	NA	NA	1
2	Voted	0.4889	3	3	xx-xxxxxxx	14323	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	0	0	1	NA	match	0	match	0/00/00	NA	NA	NA	NA	NA	1
3	NA	NA	NA	NA	xx	12681	NA	"Located, but unable to reach housing unit"	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	3
3	NA	NA	NA	NA	xx	12688	NA	"Located, but unable to reach housing unit"	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	3
3	NA	NA	NA	NA	xx	12694	NA	"Refusal, pre-selection"	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	3
3	NA	NA	NA	NA	xx	12697	NA	Address does not have a permanently occupied household	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	3
3	NA	NA	NA	NA	xx	12718	NA	Other non-contact	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	3
3	NA	NA	NA	NA	xx	12722	NA	"OS only, no Hispanic/AA"	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	3
3	NA	NA	NA	NA	xx	12753	NA	Other non-contact	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	3
3	NA	NA	NA	NA	xx	12754	NA	Other non-contact	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	3
3	NA	NA	NA	NA	xx	12755	NA	Other non-contact	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	3
3	NA	NA	2	2	xxxxxxxxxxxxxx	12746	NA	Other non-contact	1	NA	NA	20110000	1	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxxx	12746	NA	Other non-contact	1	NA	NA	20120000	0	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxxx	12728	NA	Other non-contact	1	NA	NA	20110000	0	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxxx	12725	NA	Other non-contact	1	NA	NA	20120000	0	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxxx	12746	NA	Other non-contact	1	NA	NA	20120000	0	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxxx	12746	NA	Other non-contact	1	NA	NA	20120000	0	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxxx	12716	NA	"Refusal, pre-selection"	1	NA	NA	20120000	1	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	12708	NA	Other non-contact	1	NA	NA	19840000	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	20471	NA	"Located, but unable to reach housing unit"	1	NA	NA	19660000	1	1	1	1	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	20471	NA	"Located, but unable to reach housing unit"	1	NA	NA	19840000	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	12746	NA	Other non-contact	1	NA	NA	19820000	0	0	1	0	0	NA	missing data	0	missing data	00/0/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	12708	NA	Other non-contact	1	NA	NA	19900000	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	12715	NA	"Refusal, pre-selection"	1	NA	NA	19910000	1	1	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	12746	NA	Other non-contact	1	NA	NA	19950000	1	1	1	0	0	NA	missing data	0	missing data	00/0/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	12739	NA	Other non-contact	1	NA	NA	19960000	1	0	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	12708	NA	Other non-contact	1	NA	NA	19960000	1	1	1	1	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	12746	NA	Other non-contact	1	NA	NA	19960000	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	12746	NA	Other non-contact	1	NA	NA	19960000	0	0	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	12709	NA	Address does not have a permanently occupied household	1	NA	NA	19970000	1	1	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	12739	NA	Other non-contact	1	NA	NA	20020000	1	0	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	12728	NA	Other non-contact	1	NA	NA	20020000	1	1	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	12746	NA	Other non-contact	1	NA	NA	20020000	1	0	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	20471	NA	"Located, but unable to reach housing unit"	1	NA	NA	20020000	1	0	1	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	12709	NA	Address does not have a permanently occupied household	1	NA	NA	20030000	0	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	20471	NA	"Located, but unable to reach housing unit"	1	NA	NA	20030000	0	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	12728	NA	Other non-contact	1	NA	NA	20030000	0	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	12746	NA	Other non-contact	1	NA	NA	20050000	1	1	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	12746	NA	Other non-contact	1	NA	NA	20040000	1	0	1	1	0	NA	missing data	0	missing data	00/0/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	12746	NA	Other non-contact	1	NA	NA	20060000	1	0	0	0	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	12702	NA	"Located, but unable to reach housing unit"	1	NA	NA	20060000	0	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	12746	NA	Other non-contact	1	NA	NA	20070000	1	0	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	12746	NA	Other non-contact	1	NA	NA	20070000	1	1	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	12708	NA	Other non-contact	1	NA	NA	20080000	0	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	12746	NA	Other non-contact	1	NA	NA	20080000	1	1	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	12746	NA	Other non-contact	1	NA	NA	20080000	1	1	1	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	12746	NA	Other non-contact	1	NA	NA	20080000	1	1	1	0	0	NA	missing data	0	missing data	00/0/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	12746	NA	Other non-contact	1	NA	NA	20080000	1	0	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	12715	NA	"Refusal, pre-selection"	1	NA	NA	20080000	1	1	1	0	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	12746	NA	Other non-contact	1	NA	NA	20080000	0	0	1	0	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	12746	NA	Other non-contact	1	NA	NA	20080000	1	0	1	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	12746	NA	Other non-contact	1	NA	NA	20080000	1	0	1	0	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	2
3	NA	NA	2	2	xxxxxxxxxxxxx	12746	NA	Other non-contact	1	NA	NA	20080000	0	0	0	0	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	2
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12717	NA	Other non-contact	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12696	NA	Other non-contact	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	20467	NA	Other non-contact	1	NA	NA	NA	0	0	1	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	20467	NA	Other non-contact	1	NA	NA	NA	0	0	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12710	NA	"Refusal, pre-selection"	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12705	NA	Other contacts not complete	1	NA	NA	NA	1	1	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12675	NA	"Located, but unable to reach housing unit"	1	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12684	NA	"Located, but unable to reach housing unit"	1	NA	NA	NA	1	0	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12684	NA	"Located, but unable to reach housing unit"	1	NA	NA	NA	1	0	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12717	NA	Other non-contact	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	20466	NA	Other non-contact	1	NA	NA	NA	1	0	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12699	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	1	0	1	0	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12699	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	1	0	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12706	NA	"Refusal, pre-selection"	1	NA	NA	NA	0	1	1	1	0	NA	missing data	0	missing data	00/0/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12691	NA	"Refusal, pre-selection"	1	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12719	NA	Other non-contact	1	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	00/0/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12741	NA	"Located, but unable to reach housing unit"	1	NA	NA	NA	0	1	1	1	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12691	NA	"Refusal, pre-selection"	1	NA	NA	NA	1	1	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12676	NA	"Located, but unable to reach housing unit"	1	NA	NA	NA	1	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12680	NA	"Located, but unable to reach housing unit"	1	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12720	NA	Other non-contact	1	NA	NA	NA	0	0	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12711	NA	"Located, but unable to reach housing unit"	1	NA	NA	NA	1	0	1	0	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12719	NA	Other non-contact	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12719	NA	Other non-contact	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12682	NA	"Located, but unable to reach housing unit"	1	NA	NA	NA	0	0	0	1	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12682	NA	"Located, but unable to reach housing unit"	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12757	NA	Other non-contact	1	NA	NA	NA	1	0	1	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12757	NA	Other non-contact	1	NA	NA	NA	0	0	1	0	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12738	NA	"Located, but unable to reach housing unit"	1	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	20463	NA	"Located, but unable to reach housing unit"	1	NA	NA	NA	1	0	0	0	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12713	NA	Other non-contact	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12691	NA	"Refusal, pre-selection"	1	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12698	NA	Other contacts not complete	1	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12689	NA	"Located, but unable to reach housing unit"	1	NA	NA	NA	0	0	1	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12685	NA	Other contacts not complete	1	NA	NA	NA	1	0	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12685	NA	Other contacts not complete	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12693	NA	"Refusal, pre-selection"	1	NA	NA	NA	1	0	1	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12756	NA	Other non-contact	1	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	00/0/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12752	NA	Other non-contact	1	NA	NA	NA	0	1	1	1	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12687	NA	"Located, but unable to reach housing unit"	1	NA	NA	NA	0	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12687	NA	"Located, but unable to reach housing unit"	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12677	NA	"Located, but unable to reach housing unit"	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12675	NA	"Located, but unable to reach housing unit"	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12690	NA	Other contacts not complete	1	NA	NA	NA	1	1	1	0	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12712	NA	Other non-contact	1	NA	NA	NA	1	1	1	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxxxxxx	12693	NA	"Refusal, pre-selection"	1	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxx	12684	NA	"Located, but unable to reach housing unit"	1	NA	NA	NA	1	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxx	12710	NA	"Refusal, pre-selection"	1	NA	NA	NA	1	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
3	NA	NA	3	3	xx-xxxxxxxx	12724	NA	"Refusal, pre-selection"	1	NA	NA	NA	1	1	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
